Genus,Sample,Coverage,Coverage_effective,coverage_est,coverage_est_src,round,n50,qv,indels_per_100kb,error_rate,busco_complete,busco_single,busco_duplicated,busco_fragmented,busco_missing,busco_n,l50,auN,num_contigs,total_length,gc,expected_genome_size,assembly_frac,raw_total_bp,raw_read_n50,raw_read_n90,raw_mean_read_len,raw_n_reads,min_overlap,overlap_based_coverage,ovlp_div_initial,ovlp_median_div_first,ovlp_median_div_last,mean_edge_coverage,read_cov_cutoff,unique_cov_threshold,align_err_consensus,align_err_polishing,asm_total_length,asm_fragments,asm_frag_N50,asm_largest_frag,asm_mean_coverage,polish_mean_contig_cov,polish_selected_cov_threshold,ai_num_contigs,ai_total_bp,ai_mean_cov,ai_median_cov,ai_cov_cv,ai_circular_n,ai_circular_bp_frac,ai_repeat_bp_frac,ai_mult_gt1_n,ai_mult_gt1_bp_frac,ai_alt_groups_n,ai_alt_bp_frac,ai_low_cov_bp_frac,ai_short_bp_frac_10kb,ai_longest_len,ai_longest_cov
Corynebacterium_glutamicum,SRR31790023,FULL,236X,236.0,log,1,2416736,17.579279030004592,1746.1122459786864,0.01746112,97.4,96.6,0.9,0.0,2.6,116,1,2396639.8,3,2437119,58.58,3300000,0.7385209090909091,779656551,9528,3767,,74683,4000,246.0,0.0512546,0.0498586,0.00500208,268.0,54.0,504.0,0.033775,0.017681,2436647,3,2416263,2416263,314.0,311.0,62.0,3,2436647,550.3333333333334,589.0,0.40436200947860707,3,1.0,0.008365594195630308,2,0.008365594195630308,0,0.0,0.0,0.0016547329178169838,2416263,311.0
Corynebacterium_glutamicum,SRR31790023,FULL,236X,236.0,log,2,2416315,17.527671372192568,1766.9848070801534,0.01766985,96.6,95.7,0.9,0.9,2.6,116,1,2396217.9,3,2436699,58.58,3300000,0.7383936363636364,779656551,9528,3767,,74683,4000,246.0,0.0512546,0.0498586,0.00500208,268.0,54.0,504.0,0.033775,0.017681,2436647,3,2416263,2416263,314.0,311.0,62.0,3,2436647,550.3333333333334,589.0,0.40436200947860707,3,1.0,0.008365594195630308,2,0.008365594195630308,0,0.0,0.0,0.0016547329178169838,2416263,311.0
Corynebacterium_glutamicum,SRR31790023,FULL,236X,236.0,log,3,2416644,17.563511425855328,1752.4631827152257,0.01752463,96.6,95.7,0.9,0.9,2.6,116,1,2396547.9,3,2437027,58.58,3300000,0.7384930303030303,779656551,9528,3767,,74683,4000,246.0,0.0512546,0.0498586,0.00500208,268.0,54.0,504.0,0.033775,0.017681,2436647,3,2416263,2416263,314.0,311.0,62.0,3,2436647,550.3333333333334,589.0,0.40436200947860707,3,1.0,0.008365594195630308,2,0.008365594195630308,0,0.0,0.0,0.0016547329178169838,2416263,311.0
Corynebacterium_glutamicum,SRR31790023,FULL,236X,236.0,log,4,2416460,17.53504127398188,1763.9890033146962,0.01763989,95.7,94.8,0.9,1.7,2.6,116,1,2396362.9,3,2436844,58.58,3300000,0.7384375757575757,779656551,9528,3767,,74683,4000,246.0,0.0512546,0.0498586,0.00500208,268.0,54.0,504.0,0.033775,0.017681,2436647,3,2416263,2416263,314.0,311.0,62.0,3,2436647,550.3333333333334,589.0,0.40436200947860707,3,1.0,0.008365594195630308,2,0.008365594195630308,0,0.0,0.0,0.0016547329178169838,2416263,311.0
Corynebacterium_glutamicum,SRR31790023,FULL,236X,236.0,log,5,2416314,17.551466769100628,1757.3299552264043,0.0175733,96.6,95.7,0.9,0.9,2.6,116,1,2396217.9,3,2436697,58.58,3300000,0.7383930303030303,779656551,9528,3767,,74683,4000,246.0,0.0512546,0.0498586,0.00500208,268.0,54.0,504.0,0.033775,0.017681,2436647,3,2416263,2416263,314.0,311.0,62.0,3,2436647,550.3333333333334,589.0,0.40436200947860707,3,1.0,0.008365594195630308,2,0.008365594195630308,0,0.0,0.0,0.0016547329178169838,2416263,311.0
Vibrio,SRR16167665,10X,10X,9.0,log,1,279818,10.462317577254389,8990.176992363691,0.08990177,33.6,33.6,0.0,47.4,19.0,116,6,402247.4,41,5598573,44.4,5000000,1.1197146,49954721,6960,2569,,6191,3000,7.0,0.0891218,0.0898111,0.0479504,7.0,3.0,14.0,0.140216,0.088904,5617261,41,280832,1073635,9.0,9.0,3.0,41,5617261,16.390243902439025,6.0,3.719647155447151,1,0.00010182898747272024,0.004621469431454227,1,0.00010182898747272024,0,0.0,0.059056540189248816,0.0025679775249894924,1073635,12.0
Vibrio,SRR16167665,10X,10X,9.0,log,2,279814,10.437196954564294,9042.32924738043,0.09042329,33.6,33.6,0.0,47.4,19.0,116,6,402220.9,41,5597713,44.4,5000000,1.1195426,49954721,6960,2569,,6191,3000,7.0,0.0891218,0.0898111,0.0479504,7.0,3.0,14.0,0.140216,0.088904,5617261,41,280832,1073635,9.0,9.0,3.0,41,5617261,16.390243902439025,6.0,3.719647155447151,1,0.00010182898747272024,0.004621469431454227,1,0.00010182898747272024,0,0.0,0.059056540189248816,0.0025679775249894924,1073635,12.0
Vibrio,SRR16167665,10X,10X,9.0,log,3,279836,10.43916274816864,9038.2361160903,0.09038237,34.5,34.5,0.0,46.6,19.0,116,6,402232.1,41,5597858,44.4,5000000,1.1195716,49954721,6960,2569,,6191,3000,7.0,0.0891218,0.0898111,0.0479504,7.0,3.0,14.0,0.140216,0.088904,5617261,41,280832,1073635,9.0,9.0,3.0,41,5617261,16.390243902439025,6.0,3.719647155447151,1,0.00010182898747272024,0.004621469431454227,1,0.00010182898747272024,0,0.0,0.059056540189248816,0.0025679775249894924,1073635,12.0
Vibrio,SRR16167665,10X,10X,9.0,log,4,279836,10.43807261243895,9040.506180025017,0.09040506,34.5,34.5,0.0,46.6,19.0,116,6,402225.6,41,5597731,44.4,5000000,1.1195462,49954721,6960,2569,,6191,3000,7.0,0.0891218,0.0898111,0.0479504,7.0,3.0,14.0,0.140216,0.088904,5617261,41,280832,1073635,9.0,9.0,3.0,41,5617261,16.390243902439025,6.0,3.719647155447151,1,0.00010182898747272024,0.004621469431454227,1,0.00010182898747272024,0,0.0,0.059056540189248816,0.0025679775249894924,1073635,12.0
Vibrio,SRR16167665,10X,10X,9.0,log,5,279845,10.43801256443396,9040.630363032844,0.09040631,35.3,35.3,0.0,46.6,18.1,116,6,402207.3,41,5597637,44.4,5000000,1.1195274,49954721,6960,2569,,6191,3000,7.0,0.0891218,0.0898111,0.0479504,7.0,3.0,14.0,0.140216,0.088904,5617261,41,280832,1073635,9.0,9.0,3.0,41,5617261,16.390243902439025,6.0,3.719647155447151,1,0.00010182898747272024,0.004621469431454227,1,0.00010182898747272024,0,0.0,0.059056540189248816,0.0025679775249894924,1073635,12.0
Vibrio,SRR16167665,20X,20X,20.0,log,1,1599141,10.439777841912882,9036.957641794725,0.09036957,43.1,43.1,0.0,44.8,12.1,116,2,1401801.9,6,5699239,44.44,5000000,1.1398478,100366072,6955,2587,,12511,3000,16.0,0.0921386,0.0934253,0.0470024,15.0,3.0,35.0,0.144088,0.088524,5703187,6,1600537,1954233,17.0,17.0,3.0,6,5703187,17.333333333333332,15.5,0.38210720636983975,0,0.0,0.003003057764018609,0,0.0,1,0.003003057764018609,0.003003057764018609,0.0,1954233,15.0
Vibrio,SRR16167665,20X,20X,20.0,log,2,1599043,10.437063916130375,9042.605291898191,0.09042606,40.5,40.5,0.0,46.6,12.9,116,2,1401654.8,6,5698673,44.44,5000000,1.1397346,100366072,6955,2587,,12511,3000,16.0,0.0921386,0.0934253,0.0470024,15.0,3.0,35.0,0.144088,0.088524,5703187,6,1600537,1954233,17.0,17.0,3.0,6,5703187,17.333333333333332,15.5,0.38210720636983975,0,0.0,0.003003057764018609,0,0.0,1,0.003003057764018609,0.003003057764018609,0.0,1954233,15.0
Vibrio,SRR16167665,20X,20X,20.0,log,3,1599101,10.436676831087505,9043.41205125986,0.09043412,40.5,40.5,0.0,46.6,12.9,116,2,1401726.0,6,5698824,44.44,5000000,1.1397648,100366072,6955,2587,,12511,3000,16.0,0.0921386,0.0934253,0.0470024,15.0,3.0,35.0,0.144088,0.088524,5703187,6,1600537,1954233,17.0,17.0,3.0,6,5703187,17.333333333333332,15.5,0.38210720636983975,0,0.0,0.003003057764018609,0,0.0,1,0.003003057764018609,0.003003057764018609,0.0,1954233,15.0
Vibrio,SRR16167665,20X,20X,20.0,log,4,1599076,10.436545729459011,9043.685087704063,0.09043685,40.5,40.5,0.0,45.7,13.8,116,2,1401653.2,6,5698610,44.44,5000000,1.139722,100366072,6955,2587,,12511,3000,16.0,0.0921386,0.0934253,0.0470024,15.0,3.0,35.0,0.144088,0.088524,5703187,6,1600537,1954233,17.0,17.0,3.0,6,5703187,17.333333333333332,15.5,0.38210720636983975,0,0.0,0.003003057764018609,0,0.0,1,0.003003057764018609,0.003003057764018609,0.0,1954233,15.0
Vibrio,SRR16167665,20X,20X,20.0,log,5,1599111,10.436923197601136,9042.898537946208,0.09042899,41.4,41.4,0.0,46.6,12.1,116,2,1401688.9,6,5698729,44.44,5000000,1.1397458,100366072,6955,2587,,12511,3000,16.0,0.0921386,0.0934253,0.0470024,15.0,3.0,35.0,0.144088,0.088524,5703187,6,1600537,1954233,17.0,17.0,3.0,6,5703187,17.333333333333332,15.5,0.38210720636983975,0,0.0,0.003003057764018609,0,0.0,1,0.003003057764018609,0.003003057764018609,0.0,1954233,15.0
Vibrio,SRR16167665,40X,40X,40.0,log,1,1579504,10.448050662683029,9019.758553393442,0.09019759,52.6,52.6,0.0,34.5,12.9,116,2,2015591.2,3,5685014,44.44,5000000,1.1370028,200348335,6891,2583,,25055,3000,31.0,0.0933135,0.0943092,0.0467302,30.0,6.0,70.0,0.145327,0.087933,5686180,3,1579946,2571110,36.0,36.0,7.0,3,5686180,37.666666666666664,33.0,0.2619229838398007,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2571110,31.0
Vibrio,SRR16167665,40X,40X,40.0,log,2,1579475,10.43739916157686,9041.908072022385,0.09041908,54.3,54.3,0.0,35.3,10.3,116,2,2015488.7,3,5684811,44.44,5000000,1.1369622,200348335,6891,2583,,25055,3000,31.0,0.0933135,0.0943092,0.0467302,30.0,6.0,70.0,0.145327,0.087933,5686180,3,1579946,2571110,36.0,36.0,7.0,3,5686180,37.666666666666664,33.0,0.2619229838398007,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2571110,31.0
Vibrio,SRR16167665,40X,40X,40.0,log,3,1579441,10.437609063375222,9041.470135724425,0.09041471,54.3,54.3,0.0,35.3,10.3,116,2,2015433.5,3,5684650,44.44,5000000,1.13693,200348335,6891,2583,,25055,3000,31.0,0.0933135,0.0943092,0.0467302,30.0,6.0,70.0,0.145327,0.087933,5686180,3,1579946,2571110,36.0,36.0,7.0,3,5686180,37.666666666666664,33.0,0.2619229838398007,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2571110,31.0
Vibrio,SRR16167665,40X,40X,40.0,log,4,1579444,10.436884776952104,9042.97902028775,0.09042979,52.6,52.6,0.0,36.2,11.2,116,2,2015338.0,3,5684400,44.44,5000000,1.13688,200348335,6891,2583,,25055,3000,31.0,0.0933135,0.0943092,0.0467302,30.0,6.0,70.0,0.145327,0.087933,5686180,3,1579946,2571110,36.0,36.0,7.0,3,5686180,37.666666666666664,33.0,0.2619229838398007,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2571110,31.0
Vibrio,SRR16167665,40X,40X,40.0,log,5,1579456,10.437856923869962,9040.954555465923,0.09040955,54.3,54.3,0.0,36.2,9.5,116,2,2015345.3,3,5684511,44.44,5000000,1.1369022,200348335,6891,2583,,25055,3000,31.0,0.0933135,0.0943092,0.0467302,30.0,6.0,70.0,0.145327,0.087933,5686180,3,1579946,2571110,36.0,36.0,7.0,3,5686180,37.666666666666664,33.0,0.2619229838398007,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2571110,31.0
Vibrio,SRR16167665,FULL,46X,46.0,log,1,1579657,10.44791295805848,9020.045203315278,0.09020045,56.9,56.9,0.0,32.8,10.3,116,2,2014696.0,3,5683518,44.44,5000000,1.1367036,230646026,6891,2585,,28829,3000,35.0,0.0940352,0.0951713,0.0467049,34.0,7.0,78.0,0.146669,0.087804,5684655,3,1579931,2569692,41.0,41.0,8.0,3,5684655,43.333333333333336,38.0,0.254195563720897,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2569692,36.0
Vibrio,SRR16167665,FULL,46X,46.0,log,2,1579642,10.436926079163513,9042.893191771123,0.09042893,60.3,60.3,0.0,31.0,8.6,116,2,2014620.0,3,5683343,44.44,5000000,1.1366686,230646026,6891,2585,,28829,3000,35.0,0.0940352,0.0951713,0.0467049,34.0,7.0,78.0,0.146669,0.087804,5684655,3,1579931,2569692,41.0,41.0,8.0,3,5684655,43.333333333333336,38.0,0.254195563720897,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2569692,36.0
Vibrio,SRR16167665,FULL,46X,46.0,log,3,1579664,10.435909006409396,9045.011023261024,0.09045011,56.9,56.9,0.0,33.6,9.5,116,2,2014648.8,3,5683398,44.44,5000000,1.1366796,230646026,6891,2585,,28829,3000,35.0,0.0940352,0.0951713,0.0467049,34.0,7.0,78.0,0.146669,0.087804,5684655,3,1579931,2569692,41.0,41.0,8.0,3,5684655,43.333333333333336,38.0,0.254195563720897,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2569692,36.0
Vibrio,SRR16167665,FULL,46X,46.0,log,4,1579707,10.435830262835356,9045.17543372857,0.09045175,54.3,54.3,0.0,35.3,10.3,116,2,2014660.8,3,5683473,44.44,5000000,1.1366946,230646026,6891,2585,,28829,3000,35.0,0.0940352,0.0951713,0.0467049,34.0,7.0,78.0,0.146669,0.087804,5684655,3,1579931,2569692,41.0,41.0,8.0,3,5684655,43.333333333333336,38.0,0.254195563720897,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2569692,36.0
Vibrio,SRR16167665,FULL,46X,46.0,log,5,1579682,10.436180778735594,9044.444319038796,0.09044445,57.8,57.8,0.0,33.6,8.6,116,2,2014635.2,3,5683388,44.44,5000000,1.1366776,230646026,6891,2585,,28829,3000,35.0,0.0940352,0.0951713,0.0467049,34.0,7.0,78.0,0.146669,0.087804,5684655,3,1579931,2569692,41.0,41.0,8.0,3,5684655,43.333333333333336,38.0,0.254195563720897,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2569692,36.0
Vibrio,SRR25133970,10X,10X,9.0,log,1,1396555,12.374233086526113,5788.641620040673,0.05788642,74.1,73.3,0.9,20.7,5.2,116,2,1262119.9,8,5266189,43.61,5000000,1.0532378,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.026559034306628895,0.0011553180872076365,1,0.0011553180872076365,0,0.0,0.0,0.0011553180872076365,1746786,9.0
Vibrio,SRR25133970,10X,10X,9.0,log,2,1396575,12.366695838998243,5798.696493009845,0.05798697,70.7,69.8,0.9,22.4,6.9,116,2,1262101.6,8,5266088,43.61,5000000,1.0532176,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.026559034306628895,0.0011553180872076365,1,0.0011553180872076365,0,0.0,0.0,0.0011553180872076365,1746786,9.0
Vibrio,SRR25133970,10X,10X,9.0,log,3,1396553,12.366866603376172,5798.469332894742,0.05798469,71.6,70.7,0.9,21.6,6.9,116,2,1262101.5,8,5266240,43.61,5000000,1.053248,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.026559034306628895,0.0011553180872076365,1,0.0011553180872076365,0,0.0,0.0,0.0011553180872076365,1746786,9.0
Vibrio,SRR25133970,10X,10X,9.0,log,4,1396518,12.366791705892537,5798.569045400083,0.05798569,70.7,69.8,0.9,22.4,6.9,116,2,1262093.8,8,5266211,43.61,5000000,1.0532422,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.026559034306628895,0.0011553180872076365,1,0.0011553180872076365,0,0.0,0.0,0.0011553180872076365,1746786,9.0
Vibrio,SRR25133970,10X,10X,9.0,log,5,1396518,12.36833185794002,5796.513221786861,0.05796513,71.6,70.7,0.9,21.6,6.9,116,2,1262083.4,8,5266186,43.61,5000000,1.0532372,49136910,12392,5147,,3662,5000,7.0,0.0587889,0.0600234,0.0229788,8.0,3.0,15.0,0.093498,0.058081,5270410,8,1397454,1746786,9.0,9.0,3.0,8,5270410,13.125,9.0,0.9554779576902886,2,0.026559034306628895,0.0011553180872076365,1,0.0011553180872076365,0,0.0,0.0,0.0011553180872076365,1746786,9.0
Vibrio,SRR25133970,20X,20X,19.0,log,1,1745752,12.35976607654356,5807.957245749495,0.05807957,83.6,82.8,0.9,13.8,2.6,116,2,1790137.7,6,5294095,43.66,5000000,1.058819,99011816,12492,5068,,7279,5000,15.0,0.062583,0.0640942,0.0227253,16.0,3.0,31.0,0.096084,0.057952,5294833,6,1745934,2264438,18.0,18.0,4.0,6,5294833,26.666666666666668,18.0,1.0852131127110471,3,0.3561422994832887,0.0011496113286292504,1,0.0011496113286292504,0,0.0,0.002025937361952681,0.0011496113286292504,2264438,19.0
Vibrio,SRR25133970,20X,20X,19.0,log,2,1745725,12.34708021840528,5824.946627546093,0.05824947,80.2,79.3,0.9,15.5,4.3,116,2,1790103.9,6,5294001,43.66,5000000,1.0588002,99011816,12492,5068,,7279,5000,15.0,0.062583,0.0640942,0.0227253,16.0,3.0,31.0,0.096084,0.057952,5294833,6,1745934,2264438,18.0,18.0,4.0,6,5294833,26.666666666666668,18.0,1.0852131127110471,3,0.3561422994832887,0.0011496113286292504,1,0.0011496113286292504,0,0.0,0.002025937361952681,0.0011496113286292504,2264438,19.0
Vibrio,SRR25133970,20X,20X,19.0,log,3,1745737,12.352415112820832,5817.796127449001,0.05817796,81.9,81.0,0.9,14.7,3.4,116,2,1790092.1,6,5293955,43.66,5000000,1.058791,99011816,12492,5068,,7279,5000,15.0,0.062583,0.0640942,0.0227253,16.0,3.0,31.0,0.096084,0.057952,5294833,6,1745934,2264438,18.0,18.0,4.0,6,5294833,26.666666666666668,18.0,1.0852131127110471,3,0.3561422994832887,0.0011496113286292504,1,0.0011496113286292504,0,0.0,0.002025937361952681,0.0011496113286292504,2264438,19.0
Vibrio,SRR25133970,20X,20X,19.0,log,4,1745740,12.34812116823356,5823.551198617244,0.05823551,82.8,81.9,0.9,13.8,3.4,116,2,1790089.6,6,5293969,43.66,5000000,1.0587938,99011816,12492,5068,,7279,5000,15.0,0.062583,0.0640942,0.0227253,16.0,3.0,31.0,0.096084,0.057952,5294833,6,1745934,2264438,18.0,18.0,4.0,6,5294833,26.666666666666668,18.0,1.0852131127110471,3,0.3561422994832887,0.0011496113286292504,1,0.0011496113286292504,0,0.0,0.002025937361952681,0.0011496113286292504,2264438,19.0
Vibrio,SRR25133970,20X,20X,19.0,log,5,1745751,12.349137005933954,5822.189053325727,0.05822189,82.8,81.9,0.9,13.8,3.4,116,2,1790101.3,6,5293974,43.66,5000000,1.0587948,99011816,12492,5068,,7279,5000,15.0,0.062583,0.0640942,0.0227253,16.0,3.0,31.0,0.096084,0.057952,5294833,6,1745934,2264438,18.0,18.0,4.0,6,5294833,26.666666666666668,18.0,1.0852131127110471,3,0.3561422994832887,0.0011496113286292504,1,0.0011496113286292504,0,0.0,0.002025937361952681,0.0011496113286292504,2264438,19.0
Vibrio,SRR25133970,40X,40X,40.0,log,1,3390590,12.319525559998226,5862.022406000185,0.05862022,85.3,84.5,0.9,11.2,3.4,116,1,2752907.0,4,5289780,43.64,5000000,1.057956,201234026,12625,5097,,14704,5000,31.0,0.0645398,0.0666342,0.0221911,33.0,7.0,61.0,0.096957,0.057425,5290448,4,3390810,3390810,36.0,36.0,7.0,4,5290448,28.75,32.0,0.4040126396295867,2,0.3552840893625644,0.0,0,0.0,0,0.0,0.003785312699416004,0.0,3390810,37.0
Vibrio,SRR25133970,40X,40X,40.0,log,2,3390554,12.316126337593122,5866.612566837219,0.05866612,86.2,85.3,0.9,11.2,2.6,116,1,2752974.8,4,5289558,43.64,5000000,1.0579116,201234026,12625,5097,,14704,5000,31.0,0.0645398,0.0666342,0.0221911,33.0,7.0,61.0,0.096957,0.057425,5290448,4,3390810,3390810,36.0,36.0,7.0,4,5290448,28.75,32.0,0.4040126396295867,2,0.3552840893625644,0.0,0,0.0,0,0.0,0.003785312699416004,0.0,3390810,37.0
Vibrio,SRR25133970,40X,40X,40.0,log,3,3390566,12.315705137797972,5867.181344046303,0.05867181,86.2,85.3,0.9,11.2,2.6,116,1,2753087.4,4,5289388,43.64,5000000,1.0578776,201234026,12625,5097,,14704,5000,31.0,0.0645398,0.0666342,0.0221911,33.0,7.0,61.0,0.096957,0.057425,5290448,4,3390810,3390810,36.0,36.0,7.0,4,5290448,28.75,32.0,0.4040126396295867,2,0.3552840893625644,0.0,0,0.0,0,0.0,0.003785312699416004,0.0,3390810,37.0
Vibrio,SRR25133970,40X,40X,40.0,log,4,3390543,12.315488261744568,5867.474131199227,0.05867474,86.2,85.3,0.9,11.2,2.6,116,1,2753158.1,4,5289186,43.64,5000000,1.0578372,201234026,12625,5097,,14704,5000,31.0,0.0645398,0.0666342,0.0221911,33.0,7.0,61.0,0.096957,0.057425,5290448,4,3390810,3390810,36.0,36.0,7.0,4,5290448,28.75,32.0,0.4040126396295867,2,0.3552840893625644,0.0,0,0.0,0,0.0,0.003785312699416004,0.0,3390810,37.0
Vibrio,SRR25133970,40X,40X,40.0,log,5,3390451,12.315219587319184,5867.837219143545,0.05867837,87.1,86.2,0.9,10.3,2.6,116,1,2753291.4,4,5288703,43.64,5000000,1.0577406,201234026,12625,5097,,14704,5000,31.0,0.0645398,0.0666342,0.0221911,33.0,7.0,61.0,0.096957,0.057425,5290448,4,3390810,3390810,36.0,36.0,7.0,4,5290448,28.75,32.0,0.4040126396295867,2,0.3552840893625644,0.0,0,0.0,0,0.0,0.003785312699416004,0.0,3390810,37.0
Vibrio,SRR25133970,FULL,421X,421.0,log,1,3376472,12.248248654484176,5959.023627124238,0.05959024,83.6,82.8,0.9,12.9,3.4,116,1,2746262.0,4,5267788,43.62,5000000,1.0535576,2107104743,12531,5062,,154516,5000,334.0,0.0723431,0.0724299,0.0224667,353.0,71.0,628.0,0.09876,0.057618,5268003,4,3376588,3376588,396.0,396.0,79.0,4,5268003,427.75,399.5,0.35196009979743803,4,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3376588,398.0
Vibrio,SRR25133970,FULL,421X,421.0,log,2,3376363,12.227666593805658,5987.331935647924,0.05987332,85.3,84.5,0.9,8.6,6.0,116,1,2746405.8,4,5267094,43.62,5000000,1.0534188,2107104743,12531,5062,,154516,5000,334.0,0.0723431,0.0724299,0.0224667,353.0,71.0,628.0,0.09876,0.057618,5268003,4,3376588,3376588,396.0,396.0,79.0,4,5268003,427.75,399.5,0.35196009979743803,4,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3376588,398.0
Vibrio,SRR25133970,FULL,421X,421.0,log,3,3376006,12.224629141624131,5991.521078945931,0.05991521,86.2,85.3,0.9,9.5,4.3,116,1,2746267.8,4,5266422,43.62,5000000,1.0532844,2107104743,12531,5062,,154516,5000,334.0,0.0723431,0.0724299,0.0224667,353.0,71.0,628.0,0.09876,0.057618,5268003,4,3376588,3376588,396.0,396.0,79.0,4,5268003,427.75,399.5,0.35196009979743803,4,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3376588,398.0
Vibrio,SRR25133970,FULL,421X,421.0,log,4,3375658,12.224073943187054,5992.287227421766,0.05992287,82.8,81.9,0.9,12.9,4.3,116,1,2746108.9,4,5265967,43.62,5000000,1.0531934,2107104743,12531,5062,,154516,5000,334.0,0.0723431,0.0724299,0.0224667,353.0,71.0,628.0,0.09876,0.057618,5268003,4,3376588,3376588,396.0,396.0,79.0,4,5268003,427.75,399.5,0.35196009979743803,4,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3376588,398.0
Vibrio,SRR25133970,FULL,421X,421.0,log,5,3375843,12.224782087344035,5991.310466987754,0.0599131,87.9,87.1,0.9,7.8,4.3,116,1,2746291.0,4,5266031,43.62,5000000,1.0532062,2107104743,12531,5062,,154516,5000,334.0,0.0723431,0.0724299,0.0224667,353.0,71.0,628.0,0.09876,0.057618,5268003,4,3376588,3376588,396.0,396.0,79.0,4,5268003,427.75,399.5,0.35196009979743803,4,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3376588,398.0
Vibrio,SRR33145580,40X,40X,40.0,log,1,3314327,11.703522734980856,6755.347939803851,0.06755348,74.1,74.1,0.0,19.0,6.9,116,1,2595742.2,4,5355433,44.9,5000000,1.0710866,202345943,7615,2535,,23123,3000,31.0,0.081623,0.0817561,0.0390101,32.0,6.0,63.0,0.114129,0.066413,5357214,4,3315454,3315454,38.0,38.0,8.0,4,5357214,46.25,39.0,0.37340359003611984,3,0.381123472013625,0.0,1,0.014867242563018763,0,0.0,0.0,0.0,3315454,39.0
Vibrio,SRR33145580,40X,40X,40.0,log,2,3314209,11.696791111749851,6765.826646478306,0.06765827,70.7,70.7,0.0,20.7,8.6,116,1,2595647.3,4,5355250,44.9,5000000,1.07105,202345943,7615,2535,,23123,3000,31.0,0.081623,0.0817561,0.0390101,32.0,6.0,63.0,0.114129,0.066413,5357214,4,3315454,3315454,38.0,38.0,8.0,4,5357214,46.25,39.0,0.37340359003611984,3,0.381123472013625,0.0,1,0.014867242563018763,0,0.0,0.0,0.0,3315454,39.0
Vibrio,SRR33145580,40X,40X,40.0,log,3,3314171,11.695801423735295,6767.369449276212,0.06767369,69.8,69.8,0.0,23.3,6.9,116,1,2595617.0,4,5355181,44.9,5000000,1.0710362,202345943,7615,2535,,23123,3000,31.0,0.081623,0.0817561,0.0390101,32.0,6.0,63.0,0.114129,0.066413,5357214,4,3315454,3315454,38.0,38.0,8.0,4,5357214,46.25,39.0,0.37340359003611984,3,0.381123472013625,0.0,1,0.014867242563018763,0,0.0,0.0,0.0,3315454,39.0
Vibrio,SRR33145580,40X,40X,40.0,log,4,3314123,11.695290622450331,6768.164580354553,0.06768165,68.1,68.1,0.0,24.1,7.8,116,1,2595578.3,4,5355118,44.9,5000000,1.0710236,202345943,7615,2535,,23123,3000,31.0,0.081623,0.0817561,0.0390101,32.0,6.0,63.0,0.114129,0.066413,5357214,4,3315454,3315454,38.0,38.0,8.0,4,5357214,46.25,39.0,0.37340359003611984,3,0.381123472013625,0.0,1,0.014867242563018763,0,0.0,0.0,0.0,3315454,39.0
Vibrio,SRR33145580,40X,40X,40.0,log,5,3314141,11.695182181165114,6768.333852337632,0.06768334,69.8,69.8,0.0,22.4,7.8,116,1,2595591.3,4,5355144,44.9,5000000,1.0710288,202345943,7615,2535,,23123,3000,31.0,0.081623,0.0817561,0.0390101,32.0,6.0,63.0,0.114129,0.066413,5357214,4,3315454,3315454,38.0,38.0,8.0,4,5357214,46.25,39.0,0.37340359003611984,3,0.381123472013625,0.0,1,0.014867242563018763,0,0.0,0.0,0.0,3315454,39.0
